epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
372,2259.33,0.375,0.34867,0.83697,0.8882,0.97959,0.94681,0.8607,0.42035,0.47293,0.83059,0.00126542,0.00126542,0.00126542
373,2265.3,0.38711,0.36828,0.83161,0.88705,0.97959,0.96907,0.87619,0.42827,0.4736,0.8332,0.00126344,0.00126344,0.00126344
374,2271.24,0.37128,0.37456,0.8259,0.91833,0.93878,0.95416,0.87639,0.44213,0.39771,0.83842,0.00126146,0.00126146,0.00126146
375,2278.38,0.35142,0.33876,0.82678,0.92305,0.97959,0.97304,0.86593,0.45795,0.40838,0.87629,0.00125948,0.00125948,0.00125948
376,2284.79,0.37011,0.35497,0.82905,0.85361,0.83309,0.91687,0.77216,0.59495,0.68507,0.94554,0.0012575,0.0012575,0.0012575
377,2291,0.38355,0.36604,0.85203,0.82051,0.8397,0.91874,0.74439,0.59141,0.73604,0.91455,0.00125552,0.00125552,0.00125552
378,2296.74,0.37585,0.36425,0.81734,0.83849,0.95364,0.92442,0.78791,0.62795,0.5675,0.98594,0.00125354,0.00125354,0.00125354
379,2302.29,0.36574,0.35137,0.8276,0.90566,0.97959,0.96545,0.83487,0.5259,0.47926,0.93483,0.00125156,0.00125156,0.00125156
380,2308.25,0.4012,0.40172,0.8469,0.9387,0.95918,0.96402,0.8666,0.49975,0.47564,0.90134,0.00124958,0.00124958,0.00124958
381,2314.3,0.36466,0.35845,0.82756,0.9213,0.95572,0.96587,0.87718,0.4184,0.49149,0.83392,0.0012476,0.0012476,0.0012476
382,2320.26,0.37501,0.38891,0.82875,0.93972,0.97959,0.96934,0.86703,0.41212,0.4671,0.8282,0.00124562,0.00124562,0.00124562
383,2325.84,0.36092,0.35229,0.82354,0.90643,0.98863,0.96894,0.86208,0.43861,0.46727,0.84525,0.00124364,0.00124364,0.00124364
384,2331.64,0.38321,0.37141,0.84195,0.88889,1,0.96482,0.86304,0.43182,0.54101,0.83997,0.00124166,0.00124166,0.00124166
385,2337.44,0.37649,0.3643,0.83103,0.89894,0.95918,0.93544,0.8503,0.43511,0.55693,0.84045,0.00123968,0.00123968,0.00123968
386,2343.06,0.37148,0.35339,0.83826,0.89491,0.95918,0.92501,0.8346,0.44974,0.53458,0.84327,0.0012377,0.0012377,0.0012377
387,2348.68,0.36797,0.34412,0.83448,0.88401,0.95918,0.92523,0.84311,0.45066,0.52419,0.84497,0.00123572,0.00123572,0.00123572
388,2354.69,0.3565,0.35558,0.82272,0.90414,0.97959,0.94605,0.8572,0.43189,0.48685,0.84636,0.00123374,0.00123374,0.00123374
389,2361.21,0.35609,0.34385,0.83256,0.91347,0.93878,0.95264,0.84425,0.43423,0.4576,0.84007,0.00123176,0.00123176,0.00123176
390,2367.02,0.38646,0.36135,0.84151,0.87414,0.91837,0.92418,0.83385,0.45961,0.52479,0.84093,0.00122978,0.00122978,0.00122978
391,2372.79,0.37576,0.3416,0.8336,0.88458,0.93847,0.94973,0.81343,0.46575,0.54507,0.84854,0.0012278,0.0012278,0.0012278
392,2378.43,0.34556,0.3361,0.8132,0.91617,0.93878,0.95713,0.8503,0.46549,0.46243,0.85316,0.00122582,0.00122582,0.00122582
393,2384.06,0.40606,0.37637,0.83893,0.91894,0.92549,0.95841,0.83536,0.50603,0.49872,0.87729,0.00122384,0.00122384,0.00122384
394,2389.89,0.38238,0.38694,0.8404,0.91557,0.91837,0.9426,0.82816,0.48042,0.5448,0.88033,0.00122186,0.00122186,0.00122186
395,2396.12,0.36869,0.37005,0.83207,0.89521,0.89796,0.93474,0.81324,0.48985,0.60193,0.88564,0.00121988,0.00121988,0.00121988
396,2402.32,0.41017,0.39517,0.83294,0.8958,0.87727,0.92728,0.80577,0.50636,0.65236,0.88428,0.0012179,0.0012179,0.0012179
397,2408.31,0.36762,0.35577,0.82188,0.90953,0.85714,0.915,0.76937,0.52631,0.76878,0.89692,0.00121592,0.00121592,0.00121592
398,2414.03,0.37379,0.36485,0.82456,0.89766,0.89512,0.93481,0.77177,0.55385,0.65471,0.93063,0.00121394,0.00121394,0.00121394
399,2420.57,0.37981,0.36171,0.84288,0.91814,0.93878,0.95516,0.80845,0.57022,0.48629,0.9274,0.00121196,0.00121196,0.00121196
400,2426.18,0.37022,0.37288,0.83067,0.93323,0.93878,0.96812,0.85224,0.49266,0.48367,0.89506,0.00120998,0.00120998,0.00120998
401,2432.44,0.35216,0.362,0.82814,0.91595,0.91837,0.93951,0.81971,0.50665,0.52165,0.92516,0.001208,0.001208,0.001208
402,2438.7,0.38323,0.36657,0.83214,0.91112,0.87755,0.92274,0.79564,0.53734,0.64575,0.93869,0.00120602,0.00120602,0.00120602
403,2444.83,0.37886,0.34377,0.84197,0.8957,0.87628,0.93688,0.81843,0.53711,0.65164,0.91698,0.00120404,0.00120404,0.00120404
404,2452.23,0.38697,0.38284,0.84703,0.90261,0.91837,0.96037,0.86133,0.50948,0.59187,0.88907,0.00120206,0.00120206,0.00120206
405,2458.36,0.35768,0.35019,0.83575,0.87092,0.97959,0.96683,0.86995,0.5001,0.54098,0.869,0.00120008,0.00120008,0.00120008
406,2464.54,0.35533,0.35784,0.82835,0.9396,0.95249,0.96591,0.85788,0.45993,0.49141,0.84882,0.0011981,0.0011981,0.0011981
407,2470.3,0.35604,0.3582,0.81981,0.87377,0.89796,0.92454,0.8122,0.47423,0.61384,0.866,0.00119612,0.00119612,0.00119612
408,2475.9,0.37801,0.3921,0.82488,0.86373,0.90558,0.91834,0.78889,0.61413,0.65748,0.92032,0.00119414,0.00119414,0.00119414
409,2481.68,0.38733,0.35258,0.84449,0.89474,0.87755,0.92209,0.80402,0.52994,0.70999,0.88386,0.00119216,0.00119216,0.00119216
410,2487.55,0.37258,0.36857,0.82442,0.87155,0.96938,0.9469,0.8434,0.50047,0.617,0.857,0.00119018,0.00119018,0.00119018
411,2494.66,0.35095,0.34718,0.81211,0.91992,0.93782,0.93826,0.82805,0.48329,0.57795,0.86011,0.0011882,0.0011882,0.0011882
412,2500.97,0.34945,0.33481,0.81617,0.85143,0.97959,0.94217,0.84065,0.48124,0.52279,0.8697,0.00118622,0.00118622,0.00118622
413,2507.36,0.38241,0.37229,0.82984,0.90024,0.92091,0.9524,0.83243,0.48902,0.54925,0.85437,0.00118424,0.00118424,0.00118424
414,2513.15,0.36566,0.36012,0.81218,0.89222,0.93878,0.95418,0.8326,0.47755,0.51198,0.85125,0.00118226,0.00118226,0.00118226
415,2518.88,0.366,0.37455,0.82783,0.8231,1,0.94337,0.83652,0.4627,0.50126,0.85247,0.00118028,0.00118028,0.00118028
416,2524.63,0.38971,0.37002,0.84095,0.87885,0.97959,0.93396,0.82032,0.45211,0.53652,0.85022,0.0011783,0.0011783,0.0011783
417,2530.56,0.36858,0.36786,0.82338,0.86731,0.95918,0.91555,0.83317,0.42148,0.51494,0.83081,0.00117632,0.00117632,0.00117632
418,2536.54,0.4067,0.40679,0.81725,0.8696,0.95918,0.91441,0.8376,0.43896,0.52721,0.83385,0.00117434,0.00117434,0.00117434
419,2543.26,0.38557,0.37626,0.84257,0.87997,0.91837,0.90706,0.82178,0.45249,0.53888,0.83531,0.00117236,0.00117236,0.00117236
420,2549.57,0.37653,0.37206,0.82547,0.89906,0.93878,0.94568,0.83658,0.44991,0.50852,0.82713,0.00117038,0.00117038,0.00117038
421,2555.81,0.36149,0.36158,0.82521,0.87003,0.95632,0.93654,0.82202,0.44749,0.52062,0.83014,0.0011684,0.0011684,0.0011684
422,2561.48,0.38526,0.35879,0.83627,0.92122,0.95468,0.95261,0.84936,0.43918,0.45917,0.8302,0.00116642,0.00116642,0.00116642
423,2567.89,0.38402,0.40523,0.83311,0.93596,0.93878,0.96351,0.86097,0.45411,0.45988,0.85137,0.00116444,0.00116444,0.00116444
424,2573.77,0.36002,0.33153,0.81863,0.89972,0.91555,0.91171,0.83438,0.50445,0.63643,0.8816,0.00116246,0.00116246,0.00116246
425,2579.58,0.37232,0.33257,0.83718,0.8807,0.89796,0.90335,0.8324,0.45634,0.61221,0.86717,0.00116048,0.00116048,0.00116048
426,2585.83,0.37317,0.37501,0.81389,0.87917,0.93878,0.91821,0.84576,0.42522,0.53458,0.85407,0.0011585,0.0011585,0.0011585
427,2591.32,0.35349,0.31511,0.81978,0.91931,0.95918,0.93828,0.82951,0.42041,0.52947,0.85249,0.00115652,0.00115652,0.00115652
428,2596.94,0.39384,0.37981,0.8416,0.92055,0.95918,0.9312,0.83709,0.43678,0.58734,0.86283,0.00115454,0.00115454,0.00115454
429,2602.52,0.37793,0.36837,0.83523,0.93667,0.93878,0.93325,0.83749,0.44227,0.60735,0.86815,0.00115256,0.00115256,0.00115256
